OrderDate_SK,orderDate,Order_Year,Order_Month,Order_Quarter,Order_Week,Order_Fiscal_Year,Order_Fiscal_Quarter,Order_Fiscal_Month,Order_Fiscal_Week
5791,02/02/07,2007,2,1,5,2007.0,4.0,11.0,45.0
5792,02/03/07,2007,2,1,5,2007.0,4.0,11.0,45.0
5793,02/04/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5794,02/05/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5795,02/06/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5796,02/07/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5797,02/08/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5798,02/09/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5799,02/10/07,2007,2,1,6,2007.0,4.0,11.0,46.0
5800,02/11/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5801,02/12/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5802,02/13/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5803,02/14/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5804,02/15/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5805,02/16/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5806,02/17/07,2007,2,1,7,2007.0,4.0,11.0,47.0
5807,02/18/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5808,02/19/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5809,02/20/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5810,02/21/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5811,02/22/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5812,02/23/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5813,02/24/07,2007,2,1,8,2007.0,4.0,11.0,48.0
5814,02/25/07,2007,2,1,9,2007.0,4.0,11.0,49.0
5815,02/26/07,2007,2,1,9,2007.0,4.0,11.0,49.0
5816,02/27/07,2007,2,1,9,2007.0,4.0,11.0,49.0
5817,02/28/07,2007,2,1,9,2007.0,4.0,11.0,49.0
5818,03/01/07,2007,3,1,9,2007.0,4.0,12.0,49.0
5819,03/02/07,2007,3,1,9,2007.0,4.0,12.0,49.0
5820,03/03/07,2007,3,1,9,2007.0,4.0,12.0,49.0
5821,03/04/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5822,03/05/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5823,03/06/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5824,03/07/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5825,03/08/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5826,03/09/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5827,03/10/07,2007,3,1,10,2007.0,4.0,12.0,50.0
5828,03/11/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5829,03/12/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5830,03/13/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5831,03/14/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5832,03/15/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5833,03/16/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5834,03/17/07,2007,3,1,11,2007.0,4.0,12.0,51.0
5835,03/18/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5836,03/19/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5837,03/20/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5838,03/21/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5839,03/22/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5840,03/23/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5841,03/24/07,2007,3,1,12,2007.0,4.0,12.0,52.0
5842,03/25/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5843,03/26/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5844,03/27/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5845,03/28/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5846,03/29/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5847,03/30/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5848,03/31/07,2007,3,1,13,2007.0,4.0,12.0,1.0
5849,04/01/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5850,04/02/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5851,04/03/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5852,04/04/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5853,04/05/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5854,04/06/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5855,04/07/07,2007,4,2,14,2007.0,1.0,1.0,2.0
5856,04/08/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5857,04/09/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5858,04/10/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5859,04/11/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5860,04/12/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5861,04/13/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5862,04/14/07,2007,4,2,15,2007.0,1.0,1.0,3.0
5863,04/15/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5864,04/16/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5865,04/17/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5866,04/18/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5867,04/19/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5868,04/20/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5869,04/21/07,2007,4,2,16,2007.0,1.0,1.0,4.0
5870,04/22/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5871,04/23/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5872,04/24/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5873,04/25/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5874,04/26/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5875,04/27/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5876,04/28/07,2007,4,2,17,2007.0,1.0,1.0,5.0
5877,04/29/07,2007,4,2,18,2007.0,1.0,1.0,6.0
5878,04/30/07,2007,4,2,18,2007.0,1.0,1.0,6.0
5879,05/01/07,2007,5,2,18,2007.0,1.0,2.0,6.0
5880,05/02/07,2007,5,2,18,2007.0,1.0,2.0,6.0
5881,05/03/07,2007,5,2,18,2007.0,1.0,2.0,6.0
5882,05/04/07,2007,5,2,18,2007.0,1.0,2.0,6.0
5883,05/05/07,2007,5,2,18,2007.0,1.0,2.0,6.0
5884,05/06/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5885,05/07/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5886,05/08/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5887,05/09/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5888,05/10/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5889,05/11/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5890,05/12/07,2007,5,2,19,2007.0,1.0,2.0,7.0
5891,05/13/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5892,05/14/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5893,05/15/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5894,05/16/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5895,05/17/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5896,05/18/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5897,05/19/07,2007,5,2,20,2007.0,1.0,2.0,8.0
5898,05/20/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5899,05/21/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5900,05/22/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5901,05/23/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5902,05/24/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5903,05/25/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5904,05/26/07,2007,5,2,21,2007.0,1.0,2.0,9.0
5905,05/27/07,2007,5,2,22,2007.0,1.0,2.0,10.0
5906,05/28/07,2007,5,2,22,2007.0,1.0,2.0,10.0
5907,05/29/07,2007,5,2,22,2007.0,1.0,2.0,10.0
5908,05/30/07,2007,5,2,22,2007.0,1.0,2.0,10.0
5909,05/31/07,2007,5,2,22,2007.0,1.0,2.0,10.0
5910,06/01/07,2007,6,2,22,2007.0,1.0,3.0,10.0
5911,06/02/07,2007,6,2,22,2007.0,1.0,3.0,10.0
5912,06/03/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5913,06/04/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5914,06/05/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5915,06/06/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5916,06/07/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5917,06/08/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5918,06/09/07,2007,6,2,23,2007.0,1.0,3.0,11.0
5919,06/10/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5920,06/11/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5921,06/12/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5922,06/13/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5923,06/14/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5924,06/15/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5925,06/16/07,2007,6,2,24,2007.0,1.0,3.0,12.0
5926,06/17/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5927,06/18/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5928,06/19/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5929,06/20/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5930,06/21/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5931,06/22/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5932,06/23/07,2007,6,2,25,2007.0,1.0,3.0,13.0
5933,06/24/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5934,06/25/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5935,06/26/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5936,06/27/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5937,06/28/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5938,06/29/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5939,06/30/07,2007,6,2,26,2007.0,1.0,3.0,14.0
5940,07/01/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5941,07/02/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5942,07/03/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5943,07/04/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5944,07/05/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5945,07/06/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5946,07/07/07,2007,7,3,27,2007.0,2.0,4.0,15.0
5947,07/08/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5948,07/09/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5949,07/10/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5950,07/11/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5951,07/12/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5952,07/13/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5953,07/14/07,2007,7,3,28,2007.0,2.0,4.0,16.0
5954,07/15/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5955,07/16/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5956,07/17/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5957,07/18/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5958,07/19/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5959,07/20/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5960,07/21/07,2007,7,3,29,2007.0,2.0,4.0,17.0
5961,07/22/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5962,07/23/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5963,07/24/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5964,07/25/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5965,07/26/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5966,07/27/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5967,07/28/07,2007,7,3,30,2007.0,2.0,4.0,18.0
5968,07/29/07,2007,7,3,31,2007.0,2.0,4.0,19.0
5969,07/30/07,2007,7,3,31,2007.0,2.0,4.0,19.0
5970,07/31/07,2007,7,3,31,2007.0,2.0,4.0,19.0
5971,08/01/07,2007,8,3,31,2007.0,2.0,5.0,19.0
5972,08/02/07,2007,8,3,31,2007.0,2.0,5.0,19.0
5973,08/03/07,2007,8,3,31,2007.0,2.0,5.0,19.0
5974,08/04/07,2007,8,3,31,2007.0,2.0,5.0,19.0
5975,08/05/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5976,08/06/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5977,08/07/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5978,08/08/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5979,08/09/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5980,08/10/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5981,08/11/07,2007,8,3,32,2007.0,2.0,5.0,20.0
5982,08/12/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5983,08/13/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5984,08/14/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5985,08/15/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5986,08/16/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5987,08/17/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5988,08/18/07,2007,8,3,33,2007.0,2.0,5.0,21.0
5989,08/19/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5990,08/20/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5991,08/21/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5992,08/22/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5993,08/23/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5994,08/24/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5995,08/25/07,2007,8,3,34,2007.0,2.0,5.0,22.0
5996,08/26/07,2007,8,3,35,2007.0,2.0,5.0,23.0
5997,08/27/07,2007,8,3,35,2007.0,2.0,5.0,23.0
5998,08/28/07,2007,8,3,35,2007.0,2.0,5.0,23.0
5999,08/29/07,2007,8,3,35,2007.0,2.0,5.0,23.0
6000,08/30/07,2007,8,3,35,2007.0,2.0,5.0,23.0
6001,08/31/07,2007,8,3,35,2007.0,2.0,5.0,23.0
6002,09/01/07,2007,9,3,35,2007.0,2.0,6.0,23.0
6003,09/02/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6004,09/03/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6005,09/04/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6006,09/05/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6007,09/06/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6008,09/07/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6009,09/08/07,2007,9,3,36,2007.0,2.0,6.0,24.0
6010,09/09/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6011,09/10/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6012,09/11/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6013,09/12/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6014,09/13/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6015,09/14/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6016,09/15/07,2007,9,3,37,2007.0,2.0,6.0,25.0
6017,09/16/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6018,09/17/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6019,09/18/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6020,09/19/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6021,09/20/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6022,09/21/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6023,09/22/07,2007,9,3,38,2007.0,2.0,6.0,26.0
6024,09/23/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6025,09/24/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6026,09/25/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6027,09/26/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6028,09/27/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6029,09/28/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6030,09/29/07,2007,9,3,39,2007.0,2.0,6.0,27.0
6031,09/30/07,2007,9,3,40,2007.0,2.0,6.0,28.0
6032,10/01/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6033,10/02/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6034,10/03/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6035,10/04/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6036,10/05/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6037,10/06/07,2007,10,4,40,2007.0,3.0,7.0,28.0
6038,10/07/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6039,10/08/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6040,10/09/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6041,10/10/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6042,10/11/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6043,10/12/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6044,10/13/07,2007,10,4,41,2007.0,3.0,7.0,29.0
6045,10/14/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6046,10/15/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6047,10/16/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6048,10/17/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6049,10/18/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6050,10/19/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6051,10/20/07,2007,10,4,42,2007.0,3.0,7.0,30.0
6052,10/21/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6053,10/22/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6054,10/23/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6055,10/24/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6056,10/25/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6057,10/26/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6058,10/27/07,2007,10,4,43,2007.0,3.0,7.0,31.0
6059,10/28/07,2007,10,4,44,2007.0,3.0,7.0,32.0
6060,10/29/07,2007,10,4,44,2007.0,3.0,7.0,32.0
6061,10/30/07,2007,10,4,44,2007.0,3.0,7.0,32.0
6062,10/31/07,2007,10,4,44,2007.0,3.0,7.0,32.0
6063,11/01/07,2007,11,4,44,2007.0,3.0,8.0,32.0
6064,11/02/07,2007,11,4,44,2007.0,3.0,8.0,32.0
6065,11/03/07,2007,11,4,44,2007.0,3.0,8.0,32.0
6066,11/04/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6067,11/05/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6068,11/06/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6069,11/07/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6070,11/08/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6071,11/09/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6072,11/10/07,2007,11,4,45,2007.0,3.0,8.0,33.0
6073,11/11/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6074,11/12/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6075,11/13/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6076,11/14/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6077,11/15/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6078,11/16/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6079,11/17/07,2007,11,4,46,2007.0,3.0,8.0,34.0
6080,11/18/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6081,11/19/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6082,11/20/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6083,11/21/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6084,11/22/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6085,11/23/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6086,11/24/07,2007,11,4,47,2007.0,3.0,8.0,35.0
6087,11/25/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6088,11/26/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6089,11/27/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6090,11/28/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6091,11/29/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6092,11/30/07,2007,11,4,48,2007.0,3.0,8.0,36.0
6093,12/01/07,2007,12,4,48,2007.0,3.0,9.0,36.0
6094,12/02/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6095,12/03/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6096,12/04/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6097,12/05/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6098,12/06/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6099,12/07/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6100,12/08/07,2007,12,4,49,2007.0,3.0,9.0,37.0
6101,12/09/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6102,12/10/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6103,12/11/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6104,12/12/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6105,12/13/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6106,12/14/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6107,12/15/07,2007,12,4,50,2007.0,3.0,9.0,38.0
6108,12/16/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6109,12/17/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6110,12/18/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6111,12/19/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6112,12/20/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6113,12/21/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6114,12/22/07,2007,12,4,51,2007.0,3.0,9.0,39.0
6115,12/23/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6116,12/24/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6117,12/25/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6118,12/26/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6119,12/27/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6120,12/28/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6121,12/29/07,2007,12,4,52,2007.0,3.0,9.0,40.0
6122,12/30/07,2007,12,4,1,2007.0,3.0,9.0,41.0
6123,12/31/07,2007,12,4,1,2007.0,3.0,9.0,41.0
6124,01/01/08,2008,1,1,1,2008.0,4.0,10.0,41.0
6125,01/02/08,2008,1,1,1,2008.0,4.0,10.0,41.0
6126,01/03/08,2008,1,1,1,2008.0,4.0,10.0,41.0
6127,01/04/08,2008,1,1,1,2008.0,4.0,10.0,41.0
6128,01/05/08,2008,1,1,1,2008.0,4.0,10.0,41.0
6129,01/06/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6130,01/07/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6131,01/08/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6132,01/09/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6133,01/10/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6134,01/11/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6135,01/12/08,2008,1,1,2,2008.0,4.0,10.0,42.0
6136,01/13/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6137,01/14/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6138,01/15/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6139,01/16/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6140,01/17/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6141,01/18/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6142,01/19/08,2008,1,1,3,2008.0,4.0,10.0,43.0
6143,01/20/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6144,01/21/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6145,01/22/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6146,01/23/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6147,01/24/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6148,01/25/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6149,01/26/08,2008,1,1,4,2008.0,4.0,10.0,44.0
6150,01/27/08,2008,1,1,5,2008.0,4.0,10.0,45.0
6151,01/28/08,2008,1,1,5,2008.0,4.0,10.0,45.0
6152,01/29/08,2008,1,1,5,2008.0,4.0,10.0,45.0
6153,01/30/08,2008,1,1,5,2008.0,4.0,10.0,45.0
6154,01/31/08,2008,1,1,5,2008.0,4.0,10.0,45.0
6155,02/01/08,2008,2,1,5,2008.0,4.0,11.0,45.0
6156,02/02/08,2008,2,1,5,2008.0,4.0,11.0,45.0
6157,02/03/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6158,02/04/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6159,02/05/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6160,02/06/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6161,02/07/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6162,02/08/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6163,02/09/08,2008,2,1,6,2008.0,4.0,11.0,46.0
6164,02/10/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6165,02/11/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6166,02/12/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6167,02/13/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6168,02/14/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6169,02/15/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6170,02/16/08,2008,2,1,7,2008.0,4.0,11.0,47.0
6171,02/17/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6172,02/18/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6173,02/19/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6174,02/20/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6175,02/21/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6176,02/22/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6177,02/23/08,2008,2,1,8,2008.0,4.0,11.0,48.0
6178,02/24/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6179,02/25/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6180,02/26/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6181,02/27/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6182,02/28/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6183,02/29/08,2008,2,1,9,2008.0,4.0,11.0,49.0
6184,03/01/08,2008,3,1,9,2008.0,4.0,12.0,49.0
6185,03/02/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6186,03/03/08,2008,3,1,10,2008.0,4.0,12.0,50.0
6187,03/04/08,2008,3,1,10,2008.0,4.0,12.0,50.0
