invoiceID,customerID,saleDate,prodID,amt,qty,discounted
8679,27,10/05/2009,7,3490.64,8.0,0
8679,27,10/05/2009,11,3188.7,9.0,0
8679,27,10/05/2009,17,576.82,2.0,0
8679,27,10/05/2009,34,6128.64,18.0,0
8680,39,05/15/2008,10,6716.88,12.0,0
8680,39,05/15/2008,15,794.2,5.0,0
8681,7,01/01/2006,1,3134.43,19.0,0
8681,7,01/01/2006,10,8396.1,15.0,0
8681,7,01/01/2006,33,2769.9,7.0,0
8681,7,01/01/2006,39,3010.8,10.0,0
8681,7,01/01/2006,45,6930.56,14.0,0
8682,34,03/07/2010,7,4363.3,10.0,0
8682,34,03/07/2010,9,1477.8,5.0,0
8682,34,03/07/2010,16,3687.68,8.0,0
8682,34,03/07/2010,22,3908.88,8.0,0
8682,34,03/07/2010,31,4496.91,11.0,0
8682,34,03/07/2010,37,7599.41,13.0,0
8682,34,03/07/2010,41,2760.96,16.0,0
8683,17,07/14/2005,4,1254.55,5.0,0
8683,17,07/14/2005,7,5672.29,13.0,0
8683,17,07/14/2005,14,1719.76,4.0,0
8683,17,07/14/2005,33,5539.8,14.0,0
8683,17,07/14/2005,36,9226.8,20.0,0
8684,26,11/22/2010,4,3512.74,14.0,0
8684,26,11/22/2010,11,708.6,2.0,0
8684,26,11/22/2010,18,3193.68,7.0,0
8684,26,11/22/2010,19,1369.06,11.0,0
8684,26,11/22/2010,24,5662.0,19.0,0
8684,26,11/22/2010,36,6458.76,14.0,0
8684,26,11/22/2010,47,2406.35,17.0,0
8685,18,02/17/2011,9,4433.4,15.0,0
8685,18,02/17/2011,11,3543.0,10.0,0
8685,18,02/17/2011,12,2195.12,8.0,0
8685,18,02/17/2011,29,1014.7,2.0,0
8685,18,02/17/2011,30,2266.56,8.0,0
8685,18,02/17/2011,39,5720.52,19.0,0
8685,18,02/17/2011,41,1898.16,11.0,0
8686,29,01/07/2010,13,4297.9,10.0,0
8686,29,01/07/2010,14,4729.34,11.0,0
8686,29,01/07/2010,36,4613.4,10.0,0
8687,2,06/18/2008,14,1289.82,3.0,0
8687,2,06/18/2008,24,894.0,3.0,0
8687,2,06/18/2008,43,8910.0,18.0,0
8688,35,04/16/2005,4,4265.47,17.0,0
8688,35,04/16/2005,19,622.3,5.0,0
8688,35,04/16/2005,20,3483.9,15.0,0
8688,35,04/16/2005,35,5655.0,10.0,0
8688,35,04/16/2005,44,786.24,4.0,0
8688,35,04/16/2005,45,2970.24,6.0,0
8689,2,09/13/2010,5,2270.64,8.0,0
8689,2,09/13/2010,12,4390.24,16.0,0
8689,2,09/13/2010,16,8297.28,18.0,0
8689,2,09/13/2010,34,680.96,2.0,0
8690,11,05/22/2008,3,2233.89,9.0,0
8690,11,05/22/2008,8,7596.29,13.0,0
8690,11,05/22/2008,16,9219.2,20.0,0
8690,11,05/22/2008,21,6225.45,11.0,0
8690,11,05/22/2008,22,5863.32,12.0,0
8690,11,05/22/2008,28,8208.15,15.0,0
8690,11,05/22/2008,39,1204.32,4.0,0
8691,29,06/16/2007,9,1182.24,4.0,0
8691,29,06/16/2007,18,8668.56,19.0,0
8691,29,06/16/2007,31,1226.43,3.0,0
8691,29,06/16/2007,37,10522.26,18.0,0
8691,29,06/16/2007,40,2207.81,11.0,0
8692,26,03/25/2010,1,2144.61,13.0,0
8692,26,03/25/2010,2,9685.82,19.0,0
8692,26,03/25/2010,18,6387.36,14.0,0
8692,26,03/25/2010,37,11106.83,19.0,0
8693,37,01/29/2011,8,7596.29,13.0,0
8693,37,01/29/2011,10,10635.06,19.0,0
8693,37,01/29/2011,15,794.2,5.0,0
8693,37,01/29/2011,47,566.2,4.0,0
8694,8,08/26/2007,20,4412.94,19.0,0
8694,8,08/26/2007,24,5960.0,20.0,0
8694,8,08/26/2007,32,7793.23,19.0,0
8695,1,04/09/2005,39,3612.96,12.0,0
8696,29,04/04/2010,5,5108.94,18.0,0
8696,29,04/04/2010,21,9621.15,17.0,0
8696,29,04/04/2010,27,5394.72,16.0,0
8696,29,04/04/2010,35,2262.0,4.0,0
8696,29,04/04/2010,39,3612.96,12.0,0
8696,29,04/04/2010,42,4477.36,8.0,0
8697,6,04/29/2011,3,3226.73,13.0,0
8697,6,04/29/2011,11,5314.5,15.0,0
8697,6,04/29/2011,13,5157.48,12.0,0
8697,6,04/29/2011,22,1954.44,4.0,0
8698,2,09/23/2011,9,2955.6,10.0,0
8698,2,09/23/2011,31,3679.29,9.0,0
8699,18,08/21/2010,17,3749.33,13.0,0
8699,18,08/21/2010,21,2263.8,4.0,0
8699,18,08/21/2010,24,4768.0,16.0,0
8699,18,08/21/2010,28,2188.84,4.0,0
8699,18,08/21/2010,29,7610.25,15.0,0
8699,18,08/21/2010,41,3451.2,20.0,0
8700,39,11/26/2007,5,3122.13,11.0,0
8700,39,11/26/2007,13,2578.74,6.0,0
8700,39,11/26/2007,39,4516.2,15.0,0
8700,39,11/26/2007,41,690.24,4.0,0
8700,39,11/26/2007,47,1981.7,14.0,0
8701,20,01/20/2011,24,5364.0,18.0,0
8701,20,01/20/2011,26,2260.08,8.0,0
8702,24,05/30/2008,4,752.73,3.0,0
8702,24,05/30/2008,17,1442.05,5.0,0
8703,14,01/22/2005,11,2480.1,7.0,0
8703,14,01/22/2005,35,10179.0,18.0,0
8703,14,01/22/2005,38,3854.24,17.0,0
8703,14,01/22/2005,39,5118.36,17.0,0
8704,12,08/29/2011,2,2039.12,4.0,0
8704,12,08/29/2011,9,3842.28,13.0,0
8704,12,08/29/2011,20,3483.9,15.0,0
8704,12,08/29/2011,38,1133.6,5.0,0
8704,12,08/29/2011,47,1557.05,11.0,0
8705,18,01/18/2005,12,3018.29,11.0,0
8705,18,01/18/2005,25,4048.38,14.0,0
8705,18,01/18/2005,34,5788.16,17.0,0
8705,18,01/18/2005,41,517.68,3.0,0
8706,1,08/10/2006,4,2258.19,9.0,0
8706,1,08/10/2006,16,6453.44,14.0,0
8706,1,08/10/2006,28,10944.2,20.0,0
8706,1,08/10/2006,29,10147.0,20.0,0
8706,1,08/10/2006,48,2460.78,7.0,0
8707,18,12/25/2007,2,8666.26,17.0,0
8707,18,12/25/2007,7,2181.65,5.0,0
8707,18,12/25/2007,11,4251.6,12.0,0
8707,18,12/25/2007,14,1719.76,4.0,0
8707,18,12/25/2007,24,3576.0,12.0,0
8708,27,12/03/2010,6,4167.36,12.0,0
8708,27,12/03/2010,34,5788.16,17.0,0
8708,27,12/03/2010,37,7014.84,12.0,0
8708,27,12/03/2010,39,1505.4,5.0,0
8708,27,12/03/2010,42,11193.4,20.0,0
8708,27,12/03/2010,47,1840.15,13.0,0
8709,34,09/26/2005,12,1097.56,4.0,0
8709,34,09/26/2005,24,5662.0,19.0,0
8709,34,09/26/2005,31,3270.48,8.0,0
8709,34,09/26/2005,33,4748.4,12.0,0
8709,34,09/26/2005,34,1361.92,4.0,0
8709,34,09/26/2005,39,6021.6,20.0,0
8709,34,09/26/2005,41,517.68,3.0,0
8709,34,09/26/2005,44,3341.52,17.0,0
8710,6,04/07/2011,9,2068.92,7.0,0
8710,6,04/07/2011,21,6791.4,12.0,0
8710,6,04/07/2011,32,1230.51,3.0,0
8710,6,04/07/2011,34,1702.4,5.0,0
8710,6,04/07/2011,40,1806.39,9.0,0
8711,26,02/24/2006,2,8156.48,16.0,0
8711,26,02/24/2006,4,3512.74,14.0,0
8711,26,02/24/2006,5,2554.47,9.0,0
8711,26,02/24/2006,11,6731.7,19.0,0
8711,26,02/24/2006,17,1442.05,5.0,0
8711,26,02/24/2006,31,2861.67,7.0,0
8711,26,02/24/2006,38,680.16,3.0,0
8711,26,02/24/2006,39,3914.04,13.0,0
8711,26,02/24/2006,41,3451.2,20.0,0
8711,26,02/24/2006,44,3538.08,18.0,0
8712,2,11/07/2005,1,2144.61,13.0,0
8712,2,11/07/2005,11,4960.2,14.0,0
8712,2,11/07/2005,23,1166.5,5.0,0
8712,2,11/07/2005,40,3412.07,17.0,0
8712,2,11/07/2005,46,2073.96,4.0,0
8713,39,09/09/2005,4,4767.29,19.0,0
8713,39,09/09/2005,16,6453.44,14.0,0
8713,39,09/09/2005,33,3957.0,10.0,0
8713,39,09/09/2005,37,5261.13,9.0,0
8713,39,09/09/2005,41,2415.84,14.0,0
8713,39,09/09/2005,45,3960.32,8.0,0
8713,39,09/09/2005,47,2264.8,16.0,0
8714,4,04/15/2007,12,3018.29,11.0,0
8714,4,04/15/2007,30,4533.12,16.0,0
8714,4,04/15/2007,33,2374.2,6.0,0
8714,4,04/15/2007,41,1035.36,6.0,0
8715,27,03/11/2009,3,3226.73,13.0,0
8715,27,03/11/2009,11,4960.2,14.0,0
8715,27,03/11/2009,14,6019.16,14.0,0
8715,27,03/11/2009,29,9132.3,18.0,0
8715,27,03/11/2009,34,1361.92,4.0,0
8715,27,03/11/2009,38,1133.6,5.0,0
8715,27,03/11/2009,42,2798.35,5.0,0
8715,27,03/11/2009,47,2547.9,18.0,0
8716,17,11/28/2007,2,4078.24,8.0,0
8716,17,11/28/2007,5,3689.79,13.0,0
8716,17,11/28/2007,10,2798.7,5.0,0
8716,17,11/28/2007,12,1371.95,5.0,0
8716,17,11/28/2007,21,6791.4,12.0,0
8716,17,11/28/2007,26,4802.67,17.0,0
8716,17,11/28/2007,31,8176.2,20.0,0
8716,17,11/28/2007,34,5788.16,17.0,0
8716,17,11/28/2007,41,2415.84,14.0,0
8717,33,07/23/2007,1,1814.67,11.0,0
8717,33,07/23/2007,9,4433.4,15.0,0
8717,33,07/23/2007,25,3470.04,12.0,0
8717,33,07/23/2007,33,7518.3,19.0,0
8717,33,07/23/2007,35,11310.0,20.0,0
8718,29,03/12/2008,6,694.56,2.0,0
8718,29,03/12/2008,10,5037.66,9.0,0
8719,12,04/08/2008,5,4825.11,17.0,0
8719,12,04/08/2008,12,3292.68,12.0,0
8719,12,04/08/2008,13,7306.43,17.0,0
8719,12,04/08/2008,16,9219.2,20.0,0
8719,12,04/08/2008,28,1094.42,2.0,0
8719,12,04/08/2008,37,8183.98,14.0,0
8719,12,04/08/2008,42,9514.39,17.0,0
8720,34,10/18/2007,10,6716.88,12.0,0
8720,34,10/18/2007,15,1429.56,9.0,0
8720,34,10/18/2007,43,6930.0,14.0,0
8720,34,10/18/2007,44,3538.08,18.0,0
8721,1,07/05/2007,20,696.78,3.0,0
8721,1,07/05/2007,33,5935.5,15.0,0
8721,1,07/05/2007,39,4817.28,16.0,0
8721,1,07/05/2007,48,2460.78,7.0,0
8722,1,09/30/2011,9,886.68,3.0,0
8722,1,09/30/2011,22,5863.32,12.0,0
8722,1,09/30/2011,27,2023.02,6.0,0
8722,1,09/30/2011,28,10944.2,20.0,0
8722,1,09/30/2011,33,4748.4,12.0,0
8723,21,12/28/2009,12,2743.9,10.0,0
8723,21,12/28/2009,16,6453.44,14.0,0
8723,21,12/28/2009,23,4199.4,18.0,0
8724,37,09/04/2006,19,1369.06,11.0,0
8724,37,09/04/2006,22,5374.71,11.0,0
8724,37,09/04/2006,37,11106.83,19.0,0
8725,9,08/04/2005,3,992.84,4.0,0
8725,9,08/04/2005,6,6945.6,20.0,0
8725,9,08/04/2005,7,6981.28,16.0,0
8725,9,08/04/2005,37,3507.42,6.0,0
8726,21,05/11/2008,1,2639.52,16.0,0
8727,27,04/07/2006,2,6627.14,13.0,0
8727,27,04/07/2006,14,5159.28,12.0,0
8727,27,04/07/2006,16,5992.48,13.0,0
8728,15,01/13/2005,18,6387.36,14.0,0
8728,15,01/13/2005,19,2115.82,17.0,0
8729,23,05/04/2007,6,6251.04,18.0,0
8729,23,05/04/2007,13,6446.85,15.0,0
8729,23,05/04/2007,26,2260.08,8.0,0
8730,6,11/15/2008,5,567.66,2.0,0
8730,6,11/15/2008,10,10635.06,19.0,0
8731,15,08/24/2007,9,1182.24,4.0,0
8731,15,08/24/2007,21,3961.65,7.0,0
8731,15,08/24/2007,25,2313.36,8.0,0
8731,15,08/24/2007,37,5845.7,10.0,0
8732,3,07/30/2009,15,794.2,5.0,0
8732,3,07/30/2009,43,5445.0,11.0,0
8733,29,04/15/2007,1,2474.55,15.0,0
8733,29,04/15/2007,5,3689.79,13.0,0
8733,29,04/15/2007,29,2029.4,4.0,0
8734,28,04/13/2005,2,7136.92,14.0,0
8734,28,04/13/2005,12,3018.29,11.0,0
8734,28,04/13/2005,35,11310.0,20.0,0
8734,28,04/13/2005,45,7920.64,16.0,0
8735,14,09/04/2009,17,2595.69,9.0,0
8735,14,09/04/2009,22,3908.88,8.0,0
8735,14,09/04/2009,23,2333.0,10.0,0
8736,8,09/09/2008,31,7767.39,19.0,0
8736,8,09/09/2008,34,2723.84,8.0,0
8737,28,07/21/2010,18,4562.4,10.0,0
8737,28,07/21/2010,21,7923.3,14.0,0
8737,28,07/21/2010,26,3390.12,12.0,0
8737,28,07/21/2010,27,4383.21,13.0,0
8737,28,07/21/2010,29,2029.4,4.0,0
8737,28,07/21/2010,41,1207.92,7.0,0
8737,28,07/21/2010,46,4666.41,9.0,0
8738,32,04/19/2006,2,3568.46,7.0,0
8738,32,04/19/2006,3,4467.78,18.0,0
8738,32,04/19/2006,5,2554.47,9.0,0
8738,32,04/19/2006,8,7011.96,12.0,0
8738,32,04/19/2006,11,6377.4,18.0,0
8738,32,04/19/2006,16,2765.76,6.0,0
8738,32,04/19/2006,26,3107.61,11.0,0
8738,32,04/19/2006,32,2461.02,6.0,0
8739,34,03/21/2011,37,11691.4,20.0,0
8740,23,09/27/2011,5,2270.64,8.0,0
8740,23,09/27/2011,10,6157.14,11.0,0
8740,23,09/27/2011,23,2099.7,9.0,0
8740,23,09/27/2011,27,6406.23,19.0,0
8741,37,07/27/2007,11,4605.9,13.0,0
8741,37,07/27/2007,20,4180.68,18.0,0
8741,37,07/27/2007,32,5332.21,13.0,0
8741,37,07/27/2007,36,5536.08,12.0,0
8741,37,07/27/2007,39,3914.04,13.0,0
8741,37,07/27/2007,44,3931.2,20.0,0
8741,37,07/27/2007,46,1555.47,3.0,0
8742,21,07/02/2009,7,6108.62,14.0,0
8742,21,07/02/2009,10,5597.4,10.0,0
8742,21,07/02/2009,11,1062.9,3.0,0
8742,21,07/02/2009,31,8176.2,20.0,0
8742,21,07/02/2009,38,3627.52,16.0,0
8742,21,07/02/2009,45,6930.56,14.0,0
8742,21,07/02/2009,48,6327.72,18.0,0
8743,25,11/24/2010,1,1154.79,7.0,0
8743,25,11/24/2010,25,4337.55,15.0,0
8743,25,11/24/2010,33,5144.1,13.0,0
8743,25,11/24/2010,36,2768.04,6.0,0
8743,25,11/24/2010,39,5419.44,18.0,0
8743,25,11/24/2010,41,3278.64,19.0,0
8743,25,11/24/2010,42,3358.02,6.0,0
8744,37,02/10/2005,19,1369.06,11.0,0
8744,37,02/10/2005,21,2263.8,4.0,0
8744,37,02/10/2005,29,8624.95,17.0,0
8744,37,02/10/2005,33,5539.8,14.0,0
8744,37,02/10/2005,40,2007.1,10.0,0
8744,37,02/10/2005,47,849.3,6.0,0
8745,24,10/01/2008,4,4014.56,16.0,0
8745,24,10/01/2008,19,2364.74,19.0,0
8745,24,10/01/2008,24,2980.0,10.0,0
8745,24,10/01/2008,25,867.51,3.0,0
8745,24,10/01/2008,47,707.75,5.0,0
8746,12,10/10/2007,2,1019.56,2.0,0
8746,12,10/10/2007,4,2509.1,10.0,0
8746,12,10/10/2007,18,2281.2,5.0,0
8746,12,10/10/2007,23,1633.1,7.0,0
8746,12,10/10/2007,38,2040.48,9.0,0
8746,12,10/10/2007,43,8415.0,17.0,0
8746,12,10/10/2007,48,2109.24,6.0,0
8747,15,03/01/2008,4,752.73,3.0,0
8747,15,03/01/2008,11,708.6,2.0,0
8747,15,03/01/2008,13,6017.06,14.0,0
8747,15,03/01/2008,21,2829.75,5.0,0
8747,15,03/01/2008,24,1490.0,5.0,0
8747,15,03/01/2008,31,2044.05,5.0,0
8748,17,08/16/2008,24,894.0,3.0,0
8748,17,08/16/2008,26,565.02,2.0,0
8748,17,08/16/2008,33,5144.1,13.0,0
8748,17,08/16/2008,38,4080.96,18.0,0
8748,17,08/16/2008,48,6327.72,18.0,0
8749,2,01/05/2009,3,4467.78,18.0,0
8749,2,01/05/2009,29,1522.05,3.0,0
8749,2,01/05/2009,33,4352.7,11.0,0
8750,27,05/06/2008,4,1003.64,4.0,0
8750,27,05/06/2008,6,2083.68,6.0,0
8750,27,05/06/2008,8,6427.63,11.0,0
8750,27,05/06/2008,18,7756.08,17.0,0
8750,27,05/06/2008,39,1505.4,5.0,0
8750,27,05/06/2008,43,4455.0,9.0,0
8751,12,09/13/2009,13,8166.01,19.0,0
8751,12,09/13/2009,15,2382.6,15.0,0
8751,12,09/13/2009,33,7122.6,18.0,0
8751,12,09/13/2009,38,3627.52,16.0,0
8751,12,09/13/2009,44,982.8,5.0,0
8752,3,09/17/2010,3,496.42,2.0,0
8752,3,09/17/2010,35,10744.5,19.0,0
8753,28,01/15/2010,1,3299.4,20.0,0
8753,28,01/15/2010,19,1244.6,10.0,0
8753,28,01/15/2010,23,466.6,2.0,0
8753,28,01/15/2010,26,3107.61,11.0,0
8753,28,01/15/2010,35,10744.5,19.0,0
8753,28,01/15/2010,48,2812.32,8.0,0
8754,32,04/10/2008,22,9772.2,20.0,0
8754,32,04/10/2008,24,2384.0,8.0,0
8754,32,04/10/2008,39,4516.2,15.0,0
8754,32,04/10/2008,42,3917.69,7.0,0
8755,1,01/24/2006,20,929.04,4.0,0
8755,1,01/24/2006,21,1131.9,2.0,0
8755,1,01/24/2006,22,6351.93,13.0,0
8755,1,01/24/2006,33,1187.1,3.0,0
8755,1,01/24/2006,39,4817.28,16.0,0
8755,1,01/24/2006,40,1404.97,7.0,0
8756,36,02/28/2010,10,7836.36,14.0,0
8756,36,02/28/2010,14,3439.52,8.0,0
8756,36,02/28/2010,40,3813.49,19.0,0
8756,36,02/28/2010,41,1035.36,6.0,0
8757,14,04/16/2011,7,1308.99,3.0,0
8757,14,04/16/2011,10,10075.32,18.0,0
8757,14,04/16/2011,38,2267.2,10.0,0
8757,14,04/16/2011,45,2475.2,5.0,0
8758,28,09/30/2006,3,744.63,3.0,0
8758,28,09/30/2006,9,5320.08,18.0,0
8758,28,09/30/2006,12,1920.73,7.0,0
8758,28,09/30/2006,31,817.62,2.0,0
8758,28,09/30/2006,35,6220.5,11.0,0
8758,28,09/30/2006,44,1375.92,7.0,0
8758,28,09/30/2006,45,990.08,2.0,0
8758,28,09/30/2006,47,1698.6,12.0,0
8758,28,09/30/2006,48,1757.7,5.0,0
8759,11,08/23/2005,10,10075.32,18.0,0
8759,11,08/23/2005,38,1133.6,5.0,0
8760,36,09/08/2008,13,6446.85,15.0,0
8760,36,09/08/2008,17,865.23,3.0,0
8760,36,09/08/2008,20,1858.08,8.0,0
8760,36,09/08/2008,32,2461.02,6.0,0
8760,36,09/08/2008,37,8183.98,14.0,0
8760,36,09/08/2008,38,453.44,2.0,0
8760,36,09/08/2008,41,1898.16,11.0,0
8760,36,09/08/2008,43,2475.0,5.0,0
8761,33,01/26/2010,8,1752.99,3.0,0
8761,33,01/26/2010,12,2469.51,9.0,0
8761,33,01/26/2010,27,2697.36,8.0,0
8761,33,01/26/2010,42,2238.68,4.0,0
8761,33,01/26/2010,44,3341.52,17.0,0
8762,25,03/05/2010,3,1985.68,8.0,0
8762,25,03/05/2010,13,7306.43,17.0,0
8762,25,03/05/2010,17,5479.79,19.0,0
8762,25,03/05/2010,20,929.04,4.0,0
8762,25,03/05/2010,33,4352.7,11.0,0
8762,25,03/05/2010,39,4215.12,14.0,0
8762,25,03/05/2010,43,2970.0,6.0,0
8763,39,04/19/2010,17,5479.79,19.0,0
8763,39,04/19/2010,25,3180.87,11.0,0
8763,39,04/19/2010,42,9514.39,17.0,0
8764,23,02/26/2005,11,3188.7,9.0,0
8764,23,02/26/2005,23,3266.2,14.0,0
8764,23,02/26/2005,41,1725.6,10.0,0
8765,13,12/02/2007,5,3405.96,12.0,0
8765,13,12/02/2007,23,1866.4,8.0,0
8765,13,12/02/2007,25,867.51,3.0,0
8765,13,12/02/2007,31,4496.91,11.0,0
8765,13,12/02/2007,36,6920.1,15.0,0
8765,13,12/02/2007,43,5940.0,12.0,0
8766,14,09/10/2009,6,4167.36,12.0,0
8766,14,09/10/2009,13,3438.32,8.0,0
8766,14,09/10/2009,14,3869.46,9.0,0
8766,14,09/10/2009,23,1166.5,5.0,0
8766,14,09/10/2009,37,1753.71,3.0,0
8766,14,09/10/2009,41,690.24,4.0,0
8767,30,07/07/2005,12,4939.02,18.0,0
8767,30,07/07/2005,32,4511.87,11.0,0
8767,30,07/07/2005,34,1021.44,3.0,0
8767,30,07/07/2005,44,3341.52,17.0,0
8768,2,02/28/2008,38,2267.2,10.0,0
8768,2,02/28/2008,41,2415.84,14.0,0
8769,7,12/16/2010,47,707.75,5.0,0
8770,25,10/28/2005,2,8156.48,16.0,0
8770,25,10/28/2005,32,1640.68,4.0,0
8770,25,10/28/2005,36,1384.02,3.0,0
8770,25,10/28/2005,42,9514.39,17.0,0
8770,25,10/28/2005,43,990.0,2.0,0
8771,25,09/12/2011,9,2955.6,10.0,0
8771,25,09/12/2011,17,3749.33,13.0,0
8771,25,09/12/2011,32,6972.89,17.0,0
8771,25,09/12/2011,41,517.68,3.0,0
8771,25,09/12/2011,45,990.08,2.0,0
8771,25,09/12/2011,46,3629.43,7.0,0
8772,5,06/06/2006,34,3064.32,9.0,0
8772,5,06/06/2006,42,5037.03,9.0,0
8773,6,11/08/2010,31,6132.15,15.0,0
8773,6,11/08/2010,46,2592.45,5.0,0
8774,10,07/28/2010,4,2007.28,8.0,0
8774,10,07/28/2010,17,4902.97,17.0,0
8774,10,07/28/2010,26,1412.55,5.0,0
8774,10,07/28/2010,31,1226.43,3.0,0
8774,10,07/28/2010,41,2933.52,17.0,0
8774,10,07/28/2010,42,4477.36,8.0,0
8774,10,07/28/2010,46,4666.41,9.0,0
8775,2,08/20/2011,2,4078.24,8.0,0
8775,2,08/20/2011,6,4861.92,14.0,0
8775,2,08/20/2011,10,4477.92,8.0,0
8775,2,08/20/2011,12,3841.46,14.0,0
8775,2,08/20/2011,23,4432.7,19.0,0
8775,2,08/20/2011,32,4101.7,10.0,0
8775,2,08/20/2011,33,5539.8,14.0,0
8776,30,07/07/2011,5,2554.47,9.0,0
8776,30,07/07/2011,20,3019.38,13.0,0
8777,22,01/12/2010,4,5018.2,20.0,0
8777,22,01/12/2010,8,4090.31,7.0,0
8777,22,01/12/2010,9,3251.16,11.0,0
8777,22,01/12/2010,15,2064.92,13.0,0
8777,22,01/12/2010,24,2682.0,9.0,0
8777,22,01/12/2010,26,3107.61,11.0,0
8778,17,03/18/2010,11,5314.5,15.0,0
8778,17,03/18/2010,18,7299.84,16.0,0
8778,17,03/18/2010,25,3180.87,11.0,0
8778,17,03/18/2010,43,8415.0,17.0,0
8779,7,12/13/2008,1,2639.52,16.0,0
8779,7,12/13/2008,15,476.52,3.0,0
8779,7,12/13/2008,21,8489.25,15.0,0
8779,7,12/13/2008,22,6351.93,13.0,0
8779,7,12/13/2008,44,1572.48,8.0,0
8780,24,05/21/2007,1,3299.4,20.0,0
8780,24,05/21/2007,9,1477.8,5.0,0
8780,24,05/21/2007,32,3281.36,8.0,0
8780,24,05/21/2007,37,9937.69,17.0,0
8780,24,05/21/2007,38,3400.8,15.0,0
8780,24,05/21/2007,47,1557.05,11.0,0
8781,4,08/11/2006,3,992.84,4.0,0
8781,4,08/11/2006,6,1736.4,5.0,0
8781,4,08/11/2006,35,3393.0,6.0,0
8781,4,08/11/2006,37,5261.13,9.0,0
8781,4,08/11/2006,38,2040.48,9.0,0
8782,18,12/21/2005,17,3172.51,11.0,0
8782,18,12/21/2005,19,2489.2,20.0,0
8782,18,12/21/2005,22,2931.66,6.0,0
8782,18,12/21/2005,34,2383.36,7.0,0
8782,18,12/21/2005,39,4817.28,16.0,0
8783,26,03/03/2007,1,989.82,6.0,0
8783,26,03/03/2007,5,2554.47,9.0,0
8783,26,03/03/2007,7,6544.95,15.0,0
8783,26,03/03/2007,35,3958.5,7.0,0
8783,26,03/03/2007,42,4477.36,8.0,0
8784,32,07/23/2007,2,5607.58,11.0,0
8784,32,07/23/2007,6,2083.68,6.0,0
8784,32,07/23/2007,18,2281.2,5.0,0
8785,11,02/18/2006,3,496.42,2.0,0
8785,11,02/18/2006,14,5589.22,13.0,0
8786,27,04/04/2008,24,3576.0,12.0,0
8786,27,04/04/2008,25,5783.4,20.0,0
8786,27,04/04/2008,31,4905.72,12.0,0
8786,27,04/04/2008,38,2947.36,13.0,0
8786,27,04/04/2008,47,707.75,5.0,0
8787,28,09/23/2005,1,2639.52,16.0,0
8787,28,09/23/2005,11,1771.5,5.0,0
8787,28,09/23/2005,19,1120.14,9.0,0
8787,28,09/23/2005,23,1633.1,7.0,0
8787,28,09/23/2005,24,2980.0,10.0,0
8787,28,09/23/2005,28,1094.42,2.0,0
8787,28,09/23/2005,36,8304.12,18.0,0
8787,28,09/23/2005,38,3854.24,17.0,0
8787,28,09/23/2005,41,3278.64,19.0,0
8787,28,09/23/2005,45,4455.36,9.0,0
8788,24,04/12/2009,3,4219.57,17.0,0
8788,24,04/12/2009,5,851.49,3.0,0
8788,24,04/12/2009,9,4137.84,14.0,0
8788,24,04/12/2009,10,9515.58,17.0,0
8788,24,04/12/2009,23,2566.3,11.0,0
8788,24,04/12/2009,31,1635.24,4.0,0
8789,15,11/14/2009,9,2955.6,10.0,0
8789,15,11/14/2009,31,6949.77,17.0,0
8789,15,11/14/2009,38,3174.08,14.0,0
8789,15,11/14/2009,47,2689.45,19.0,0
8790,39,10/15/2005,1,2144.61,13.0,0
8790,39,10/15/2005,3,4219.57,17.0,0
8790,39,10/15/2005,4,5018.2,20.0,0
8790,39,10/15/2005,8,7596.29,13.0,0
8790,39,10/15/2005,34,5447.68,16.0,0
8790,39,10/15/2005,38,4080.96,18.0,0
8790,39,10/15/2005,48,3163.86,9.0,0
8791,21,09/12/2008,11,6731.7,19.0,0
8791,21,09/12/2008,18,5474.88,12.0,0
8791,21,09/12/2008,20,3716.16,16.0,0
8791,21,09/12/2008,22,4886.1,10.0,0
8791,21,09/12/2008,32,7383.06,18.0,0
8791,21,09/12/2008,43,1980.0,4.0,0
8792,9,05/15/2005,22,9772.2,20.0,0
8792,9,05/15/2005,29,7610.25,15.0,0
8792,9,05/15/2005,30,4533.12,16.0,0
8792,9,05/15/2005,34,5107.2,15.0,0
8792,9,05/15/2005,46,7777.35,15.0,0
8793,24,07/26/2011,10,9515.58,17.0,0
8793,24,07/26/2011,26,3672.63,13.0,0
8793,24,07/26/2011,36,3229.38,7.0,0
8793,24,07/26/2011,38,2720.64,12.0,0
8794,21,03/06/2011,4,3010.92,12.0,0
8794,21,03/06/2011,13,7736.22,18.0,0
8794,21,03/06/2011,40,2609.23,13.0,0
8795,31,07/24/2007,1,2969.46,18.0,0
8795,31,07/24/2007,11,2480.1,7.0,0
8795,31,07/24/2007,16,8297.28,18.0,0
8795,31,07/24/2007,24,4470.0,15.0,0
8795,31,07/24/2007,34,3745.28,11.0,0
8796,37,02/08/2006,1,1814.67,11.0,0
8796,37,02/08/2006,14,3869.46,9.0,0
8796,37,02/08/2006,21,5093.55,9.0,0
8796,37,02/08/2006,40,3211.36,16.0,0
8796,37,02/08/2006,43,5940.0,12.0,0
8797,35,10/26/2007,4,4516.38,18.0,0
8797,35,10/26/2007,8,11102.27,19.0,0
8797,35,10/26/2007,34,6128.64,18.0,0
8797,35,10/26/2007,36,3229.38,7.0,0
8797,35,10/26/2007,40,401.42,2.0,0
8798,22,02/25/2007,28,5472.1,10.0,0
8798,22,02/25/2007,33,791.4,2.0,0
